"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CBG13049",1331.25518749782,0.226779038378671,0.437365604342551,0.518511369268661,0.604101529721192,0.738327411712186
"CBG13050",23.6379927753417,-0.311898047812801,0.519408837356165,-0.600486602038556,0.548181987307069,0.693508416640229
"CBG13051",991.399484335213,-0.095663578587281,0.617057053722284,-0.155031982877771,0.876796103432518,0.926446587984473
"CBG13052",1618.26873246937,-0.0593087070337503,0.175794845765191,-0.337374550292384,0.735834567138774,0.835344499446058
"CBG13053",6290.42268734114,-1.07811991530118,0.440040179916523,-2.45004880123833,0.0142836854113674,0.0557224221890649
"CBG13055",124.572852436081,0.1647147730229,0.416285789441415,0.395677145847135,0.692343217403802,0.804483371679725
"CBG13056",8.68049352163682,-0.745709097849343,0.617749616090695,-1.20713810000954,0.227378964155994,0.385666713995903
"CBG13057",44.2883321256754,0.0065522880814553,0.476187277903515,0.013759897388067,0.98902153675107,0.994463589805883
"CBG13058",2736.89375056867,1.49285509514325,0.527466621786122,2.83023613909086,0.00465136600219342,0.02501306865885
"CBG13059",8.39511029171039,0.808982721056007,0.641065135587189,1.26193529510073,0.206972070329982,0.361151541728
"CBG13060",137.903707248309,-0.92447460376245,0.401403720761756,-2.30310422137604,0.0212729798595248,0.0741266419834105
"CBG13063",2623.14226040083,-0.644207775694902,0.260660701561707,-2.47144188531387,0.0134569421540528,0.0532740621097208
"CBG13064",5634.28240699001,0.309203989976036,0.229824712184811,1.34539052409383,0.178499153743202,0.32502353499617
"CBG13065",9494.85690548969,0.0189993601265032,0.233345051996873,0.0814217398822659,0.935106560582735,0.961640299254563
"CBG13066",47179.7170610503,0.995030617043377,0.305503383135381,3.25701996106026,0.0011258851520952,0.0091891707759157
"CBG13067",671.118387865389,0.206296104645788,0.255289438090517,0.808087111589167,0.419040436511536,0.582429301668556
"CBG13068",4848.96823193398,0.798266111403454,0.265733018157459,3.0040155225665,0.002664417308134,0.0168587297382168
"CBG13069",997.889394599587,0.381936045720642,0.288645919917805,1.32319918407093,0.185769147286358,0.335094804332001
"CBG13070",60.7406762805946,-1.12888206882838,0.446596218462869,-2.52774659112399,0.0114797176672742,0.0476009094863582
"CBG13071",1292.80939981047,-0.105718907984679,0.250774858219039,-0.421569007098545,0.673339632294216,0.789649126300587
"CBG13072",4778.77548177405,-0.794695654152683,0.364873338479529,-2.17800417389847,0.0294057260090863,0.0923283421084713
"CBG13073",9592.09801099362,-1.56096127343693,0.429876583569338,-3.63118470067852,0.000282123181117451,0.0032207617791156
"CBG13074",75.0052162415937,-0.578254342035543,0.498171244349517,-1.16075415551252,0.245741891429628,0.40671934743239
"CBG13075",5823.82504307184,-0.680842499010439,0.399737001284371,-1.70322611322661,0.0885257616183512,0.200261561336275
"CBG13076",1834.02805110765,0.500097619448079,0.266027865720118,1.87986930652679,0.0601258919494074,0.152778905773084
"CBG13077",1350.36338804409,0.997390482152222,0.289123480934221,3.44970418497119,0.000561201145607385,0.00547944425632408
"CBG13078",2586.676745325,-0.413632140836657,0.534700543952417,-0.773577183556158,0.439180869139019,0.60084954592587
"CBG13079",131.790453373116,-1.30272237862655,0.389416261257599,-3.34532095403381,0.000821874039385327,0.00727203533319535
"CBG13080",0,NA,NA,NA,NA,NA
"CBG13082",0.196289136016036,-0.623398063078979,0.880522964968676,-0.707986149005388,0.478953858996852,NA
"CBG13083",1015.53457211266,0.630502339143132,0.31106871876318,2.02689084794521,0.0426735767017224,0.119870316111215
"CBG13084",26.9998711314555,-0.344055458880596,0.554733502196406,-0.620217559455751,0.535114562432171,0.682533911670308
"CBG13085",179.229988046305,-0.0154720614816067,0.377900890905551,-0.0409421143319656,0.967342043195977,0.981590943995918
"CBG13087",398.29764643428,0.137810394269596,0.353770309283058,0.389547654660107,0.696871065612638,0.807319432701728
"CBG13088",9941.01833480051,0.100085653439146,0.236594828089443,0.423025533767412,0.672276631666463,0.788811106594788
"CBG13089",4039.8016277962,0.940169105159143,0.448822456233061,2.09474613425078,0.0361935657772156,0.106984556766978
"CBG13090",2.86463860672355,2.46323379872295,1.00329633967203,2.45514082063548,0.0140829408659812,NA
"CBG13091",4.97752691522423,-0.884657117673373,0.770188007673411,-1.14862489270088,0.250710688084669,NA
"CBG13092",0.985764032395722,1.6350804930577,1.025703171784,1.59410688982643,0.110912096021041,NA
"CBG13093",0.770457581355387,0.609577479198609,1.05285711604621,0.578974554009528,0.562606343003231,NA
"CBG13094",158.155454006124,0.736303538760245,0.600073273521416,1.2270227174748,0.219814052595173,0.376402836166128
"CBG13096",441.00911319705,0.864168131307288,0.354558893093582,2.43730491080702,0.0147971963106628,0.0572752124756089
"CBG13097",589.152298099958,0.928484098274872,0.424187356981834,2.18885377650385,0.0286074696384587,0.0904765299551182
"CBG13098",1740.40750465041,-0.0797738383395053,0.403114436601042,-0.197893776794842,0.843128173291594,0.904840819012245
"CBG13099",1340.02968760044,1.11268947467957,0.424073945406963,2.62381003768523,0.00869522665744602,0.0391567145974742
"CBG13100",5655.10130155776,0.59286901381305,0.492748006388541,1.20318906647298,0.22890316492203,0.387683799321603
"CBG13102",11.0678792410089,0.611320632241315,0.614741578897015,0.994435146778524,0.320011064206405,0.487957143137741
"CBG13103",73.4558636120995,0.31948610573399,0.338391806569035,0.944130737009474,0.345102844027434,0.513030549956044
"CBG13104",900.276086287452,-0.361364430443676,0.426061388759249,-0.848151088029875,0.396353832991139,0.56106307717061
"CBG13105",5576.77993118483,0.21426173546099,0.394240386000985,0.54347992511466,0.586799409090396,0.724993471430863
"CBG13107",38.360170976072,0.774599014977957,0.667878659602189,1.1597900364706,0.246134301647527,0.407252332882297
"CBG13109",6724.48466956731,1.09488133883737,0.290478812983449,3.76922959575628,0.000163752205802858,0.00214708330267192
"CBG13111",2233.83328035136,1.65978988689229,0.481230037521528,3.44905711921202,0.000562547692317052,0.00548333966233803
"CBG13113",1856.81509303841,-1.35015931372227,0.544247863188213,-2.48078018315592,0.0131095189535287,0.0523777328039719
"CBG13114",916.830584960067,0.422321735345534,0.268939707703012,1.57032124022348,0.116340395171691,0.241592273789496
"CBG13115",3016.94335795501,-0.195502883893171,0.356481710342088,-0.54842332221073,0.583401266072959,0.722128055545567
"CBG13116",2651.2878291748,-0.815502777660034,0.362194619570724,-2.25155961352097,0.0243501156743387,0.0814328661349489
"CBG13117",3948.21274010541,1.01586045097088,0.456843360329213,2.2236515602171,0.0261718966602312,0.0854672923291223
"CBG13119",685.821808328819,-0.704037253572483,0.492313923976371,-1.43005756954027,0.152700496771588,0.29262146397022
"CBG13128",2981.60602446864,-0.27130639816338,0.439223261569118,-0.617695877932653,0.536775829697834,0.683921350719588
"CBG13129",2503.47734149368,0.0251910399637992,0.327435027606405,0.0769344689477763,0.938675676542453,0.963085948029822
"CBG13130",5494.58107237474,-0.580508004195351,0.390582825919259,-1.48626095586536,0.137210109851176,0.271047736346883
"CBG13131",892.295185786234,-0.92833823905397,0.314101336293186,-2.95553737532479,0.00312124876848986,0.0189722964359188
"CBG13132",5057.15357702313,0.0456484564504831,0.319205584464872,0.14300644685465,0.886285089674886,0.932535860158556
"CBG13133",3710.98755760024,-0.00946957085004249,0.378376606220049,-0.0250268401755667,0.98003355494627,0.989035142068786
"CBG13134",2691.85456139859,0.427205336958938,0.480105757130854,0.889815068063227,0.373565194337888,0.539614892137272
"CBG13136",3310.7183985983,-0.187619861001184,0.357882399322623,-0.524250036761513,0.600104642878663,0.735193340833059
"CBG13137",51.344633573767,0.0634986521127777,0.474020199658927,0.133957692432658,0.893436029374756,0.936144946278716
"CBG13138",1737.87741154838,1.36961948932456,0.323234841621967,4.23722728172469,2.26297032732411e-05,0.000448973312941104
"CBG13139",18.6470645480361,0.458598439561109,0.706380165074727,0.649223268482623,0.516194073859054,0.667197462749845
"CBG13142",1793.55987149903,0.696524492642129,0.373928706804751,1.86272003183169,0.0625016660336741,0.157091200571099
"CBG13144",20260.8008693876,-1.00814345468278,0.30750280220269,-3.27848542342149,0.00104365754193439,0.00870634066697791
"CBG13145",5660.96349014528,0.0486252167668337,0.357043224343139,0.136188599731281,0.891672187295289,0.935444994787449
"CBG13146",36.9485777784053,-1.00815472796287,0.460678892744713,-2.18841093837903,0.0286396822222392,0.0905454167506961
"CBG13147",560.685316184009,-0.610657619662062,0.273258574715286,-2.23472445575887,0.0254354440453383,0.0839466366211164
"CBG13148",6296.87788268332,0.0712746822468251,0.277470217223943,0.256873270796123,0.797276605195948,0.8756625247502
"CBG13149",132.006552069832,0.29866682079371,0.459016445672285,0.650666928406621,0.515261516124136,0.666587668225277
"CBG13150",9874.39592655415,-0.199960635927801,0.241370546094241,-0.828438428646252,0.407422250916422,0.570897592695866
"CBG13151",5172.46685312631,0.394258382806878,0.434162108188475,0.908090262533287,0.363830534688164,0.529829551395564
"CBG13152",2043.93683708785,-0.245099546921137,0.257407104152559,-0.952186411979803,0.341002450951094,0.508994129126308
"CBG13153",1251.37697759314,1.02526121554982,0.420350342860622,2.4390635881788,0.0147253768571551,0.0570735749587436
"CBG13154",41.9157234887703,-0.629497782896119,0.482785626542478,-1.30388675281063,0.19227219762871,0.343315917228853
"CBG13157",3715.41054930061,0.0685737445020955,0.318091763160391,0.215578497917655,0.829316317878028,0.89589705807336
"CBG13158",621.10994503054,-1.14245676577118,0.521225059197654,-2.19186845607503,0.0283890063463589,0.0900480815225271
"CBG13159",476.325566957956,-0.297344596849034,0.449113486584534,-0.662070068548401,0.507926317214149,0.66128700066279
"CBG13160",20.8395188358886,0.880314576256342,0.629756958887461,1.39786399154925,0.162153913588834,0.304179361407663
"CBG13161",49.9946132742363,0.0667121951150332,0.427091114816074,0.156201318174841,0.875874337736941,0.926266849887759
"CBG13163",2111.15965983075,-0.95869286418857,0.489932079894023,-1.95678728446593,0.0503724826654503,0.134802882545432
"CBG13164",4880.15396371641,-0.878400383795998,0.482917303745512,-1.81894576355644,0.0689197050093384,0.167804499153172
"CBG13166",5291.36380694524,-0.846022716950279,0.404170277623649,-2.09323338154537,0.0363283262155067,0.107291552075739
"CBG13167",763.501645981235,-0.147089190975268,0.22717980198413,-0.647457166925177,0.517336107604987,0.668026988100459
"CBG13171",37.6580264515917,-0.991682590394722,0.433575312641528,-2.28722106974441,0.0221829228070568,0.0761811157132555
"CBG13172",1771.6556648465,0.81808253645057,0.348767124277098,2.34564120155029,0.0189943824397875,0.0686248655889097
"CBG13173",11.2801053428076,1.4451978500382,0.508633850418951,2.84133242183512,0.0044925456070465,0.0244868419900556
"CBG13174",425.240248385637,0.0987236606928703,0.277508314080776,0.355750280923599,0.722027586324694,0.825355977951433
"CBG13175",4185.03308117911,-2.94852666452303,0.455969027245185,-6.46650646939126,1.00294535465468e-10,1.1925432436168e-08
"CBG13176",6.51639584976476,-0.426964377419807,0.598010645344361,-0.713974543336,0.475242920903508,NA
"CBG13177",13.4890310299234,0.104805512504408,0.627747483210223,0.166954890792148,0.867405542592419,0.920481705446811
"CBG13180",315.769082412045,0.148481251664657,0.637015127404625,0.233089051228047,0.815692256631688,0.887633521916009
"CBG13181",5425.24354915061,0.543618652028169,0.276208577275017,1.96814544063523,0.049051305735805,0.132383473090118
"CBG13182",2945.26116862588,-0.0722626152577043,0.22911131047425,-0.315403962851611,0.752454958358882,0.846041261258873
"CBG13183",1351.93605450897,0.62278962146892,0.272057906378425,2.28918037986603,0.0220688740833639,0.0759697906181236
"CBG13184",5105.62971734588,-0.846277319071632,0.372609449904522,-2.27121807911335,0.023133779511134,0.0784686229607828
"CBG13185",3884.04271154589,0.0149023974531841,0.326018575670262,0.0457102710253435,0.963541177273496,0.979508979180646
"CBG13187",780.759824991784,1.16953334875727,0.566454731582275,2.06465456734807,0.0389556962209637,0.112337356544174
"CBG13188a",0,NA,NA,NA,NA,NA
"CBG13188b",1176.30942776945,-1.16517252917336,0.410591300962467,-2.83779156168696,0.00454268370417978,0.0246038764871002
"CBG13191",214.829142381841,-0.0743729572930035,0.594532452308607,-0.125094865728874,0.900448447923802,0.940526164035051
"CBG13192",1353.34597697373,0.458340388215337,0.600742052070159,0.7629570572526,0.445489006510838,0.605946027816982
"CBG13193",132.096001907268,-3.52183012151204,0.802915543661666,-4.3863020828453,1.15293974072315e-05,0.000259398200327626
"CBG13195",1418.51567147166,0.624260145136255,0.295436304911483,2.11301094265748,0.0345998312995759,0.103400425436502
"CBG13197",18.3819689617862,-0.164024639485753,0.621999140019491,-0.26370557277718,0.792006801043947,0.872468942580298
"CBG13198",759.880214790124,-0.321391121905932,0.294763222163724,-1.09033657437568,0.275564909731029,0.440822597947904
"CBG13199",1447.45623569277,0.998614080969942,0.343504721910002,2.90713348980274,0.00364757504847002,0.0212275906273683
"CBG13200",1382.51779101685,-0.132534086844995,0.521184622544795,-0.25429393177003,0.799268487502393,0.876732976626004
"CBG13201",4192.72065616681,-0.159503714128047,0.264241661587865,-0.603628183268177,0.546090870914181,0.691728385193008
"CBG13202",492.209545841262,-0.699321325633585,0.437935606528167,-1.59685879661079,0.11029718614745,0.232939069527949
"CBG13203",4066.42174872026,-0.429499490310074,0.343387873162675,-1.25077069948421,0.211018147818076,0.36585189714589
"CBG13204",2873.09045571034,-0.454982234566449,0.319090957742842,-1.42587003337501,0.153905860813769,0.293960363486305
"CBG13205",3837.80248852712,0.396621077967791,0.220083624821256,1.80213806588251,0.0715236860023875,0.172441333616226
"CBG13206",6998.18605286595,0.0811137393234179,0.386127946671086,0.210069589685806,0.833613359812725,0.898462030567388
"CBG13208",315.348262074445,0.706008485580818,0.577821685443279,1.2218449105786,0.221766281426104,0.378774364970205
"CBG13209",3958.91797967995,0.117260304889611,0.215947994775825,0.543002517857777,0.587128068847576,0.725086666799026
"CBG13210",3171.77484736534,0.675158178285395,0.200968458100192,3.35952310460978,0.000780771223045395,0.00701123124025198
"CBG13212",4268.6837965329,0.192134325507386,0.219664922962882,0.874670033411989,0.381753469741581,0.547705804521806
"CBG13213",342.17247685704,1.38377748923282,0.395914554916796,3.49514174724805,0.00047381005244414,0.00479332314127638
"CBG13216",8577.00441621982,0.0227303090162877,0.318210033293999,0.0714317797619123,0.94305411760968,0.966093442800899
"CBG13217",3783.47377180676,-0.0443992107508821,0.258897892045534,-0.171493133451521,0.863836029176913,0.917815867954661
"CBG13218",1242.41613810974,0.184169114804152,0.313920314528898,0.586674726930417,0.557422184567014,0.701111584986982
"CBG13219",2967.16094266008,1.13769691248156,0.476818747211755,2.38601548100688,0.0170320340716843,0.0634770527016831
"CBG13220",1735.93635552322,0.950429738211681,0.323336624219917,2.93944349949435,0.00328802212902321,0.0196624402893018
"CBG13221",9.22209949750753,-0.144020721691142,0.570278429295009,-0.252544571726453,0.800620167012963,0.87741606295362
"CBG13222",1236.47483612114,-0.147648312065737,0.439058885746066,-0.336283621307076,0.736656999775962,0.835703333447263
"CBG13223",1374.74331566708,0.187255702289503,0.490210096724019,0.381990708761197,0.702468256351822,0.811475175024463
"CBG13224",7239.70295477224,-0.80961413791166,0.451103537270136,-1.79474127560839,0.0726949309908334,0.174500000276669
"CBG13225",4873.32005274892,-0.902804544928155,0.391089618030803,-2.30843393254446,0.0209750135085021,0.0732795802993754
"CBG13226",1058.08079474423,-0.260456189274266,0.367859094953678,-0.708032485392439,0.478925084266014,0.637489607641312
"CBG13227",2321.53055345673,0.548222828113123,0.26050106320906,2.10449362992871,0.0353354096978687,0.105112882550938
"CBG13228",367.077839674506,0.761623394667712,0.488115749593026,1.56033357928468,0.11868107204639,0.245040843330796
"CBG13229",145.414677597735,1.1239107107194,0.57162167763687,1.96617930125697,0.0492779025762723,0.13283643300502
"CBG13230",489.933838666682,0.72831005687256,0.316949158412009,2.29787660747095,0.021568813029952,0.0748719444511032
"CBG13231",154.062173704534,0.829265907268992,0.491677995128134,1.68660366232758,0.0916795872879671,0.205042263053289
"CBG13232",144.753382211568,-1.11567417220135,0.881196427347428,-1.26609021278007,0.205480786213532,0.35922924961399
"CBG13233",27.9336541287613,-2.3693989215139,1.00813782081949,-2.35027282240823,0.0187596552889821,0.0680044686887647
"CBG13234",16560.5350034559,-1.62313000667005,0.75458678321805,-2.15101833582079,0.0314747524630955,0.0969312937305903
"CBG13235",78.9948391021418,0.810399277328325,0.474170552399859,1.70908816084583,0.0874346202656072,0.19854349350045
"CBG13236",2383.39539138997,0.110514875172183,0.284207665103982,0.388852549531869,0.697385225030224,0.80753785395709
"CBG13237",3021.59188019331,0.165143664676876,0.197743536285781,0.835140646206549,0.403638523532611,0.567749535612229
"CBG13238",860.193982305814,0.0409022019033913,0.464899201667289,0.0879807961740993,0.929891939378933,0.958505036969405
"CBG13239",179.392771025915,0.34913611227492,0.438199063138304,0.7967523019663,0.42559490177065,0.588617550568713
"CBG13240",13220.3323532932,-3.18969293485848,0.539324926900828,-5.91423235930833,3.33426915703124e-09,2.45266578669755e-07
"CBG13241",0.0799200551287525,0.186486573959364,0.724274236386098,0.257480612440218,0.796807779937182,NA
"CBG13243",39.3276098641593,-0.350665944563848,0.369869442140296,-0.948080334873504,0.343088558604333,0.510939124763765
"CBG13244",104.225372377588,0.782460411005424,0.590219082929973,1.32571181385923,0.18493517275042,0.33393744528264
"CBG13246",317.058535990611,-0.403738697084463,0.197476334647719,-2.04449154783382,0.0409050115490011,0.116088115169308
"CBG13248",2137.01309076111,-0.285210273852821,0.253096492542074,-1.12688354938545,0.259791719543957,0.422953349452663
"CBG13251",102.95235694533,0.628465957416523,0.383801035156001,1.63747853666177,0.101530520044456,0.220211122935003
"CBG13252",5402.25364658019,0.256707610244191,0.470905878324283,0.545135709831621,0.585660184197595,0.724098055528114
"CBG13253",10193.1901987552,-2.80486106160258,0.441703460594792,-6.35009981091294,2.15175271301736e-10,2.23679204179529e-08
"CBG13254",123.583610363779,1.25296120571565,0.601281842488683,2.08381680133511,0.0371768344643976,0.108925830169272
"CBG13256",211.104394760275,0.311844412053442,0.571668466683294,0.545498711626864,0.585410566386335,0.724047266490936
"CBG13257",5385.14900491059,0.0155340683895731,0.282705173864238,0.0549479451587008,0.956179934835569,0.974422287569443
"CBG13258",1021.53613596167,-0.0937831399962913,0.290780884066357,-0.322521682597573,0.747057514274613,0.84246579497254
"CBG13259",3293.85676518249,-0.340903759887204,0.465103206563458,-0.732963684353123,0.463580579143457,0.623084457566615
"CBG13260",7341.32557218066,0.121746517057829,0.411217373337621,0.296063651371733,0.767181472230766,0.855791445704581
"CBG13261",2576.82557068095,-0.193020197147745,0.455339071440042,-0.42390431494777,0.671635597168152,0.788399557243941
"CBG13262",319.144132634483,0.478277993877725,0.570994627951482,0.837622580782607,0.402242706687981,0.566520638333876
"CBG13263",191.741390430609,1.28237849655023,0.493495711826077,2.59856056662592,0.00936155285679081,0.0411434323022503
"CBG13264",1511.57677066746,-1.52077825405114,0.478489917011078,-3.17828693977669,0.00148148056190682,0.0112504385628619
"CBG13266",1122.04656879592,0.547859850941856,0.335899934623487,1.63102101093279,0.102885886167099,0.22228985486756
"CBG13267",3405.77578964516,-0.612174115060118,0.325980198552113,-1.87794877657961,0.0603881728014797,0.153198696453849
"CBG13268",111.71041756376,-1.60499501559315,0.276015856394577,-5.81486526375041,6.06827433262104e-09,4.03621618445598e-07
"CBG13269",4221.69761710228,0.113790244148221,0.362145799610462,0.314211138913163,0.753360683178925,0.846604185654204
"CBG13271",1252.17857769468,0.165746188301745,0.355024365116455,0.466858628836296,0.640601026189154,0.766161475345761
"CBG13273",4092.8475509233,-0.491769764186386,0.316948058480191,-1.55157840860263,0.12076313273552,0.248100353170251
"CBG13274",2158.32819321404,0.471082982265095,0.482960055929674,0.975407751596111,0.329358040104279,0.497696258591763
"CBG13275",2485.74348341396,0.775362813156874,0.491539380258043,1.57741748534946,0.114699494715825,0.23941600659621
"CBG13276",993.40639282673,0.553569235256047,0.200252692781852,2.76435351538112,0.00570357095793737,0.0287330214247803
"CBG13278",1788.5762886303,0.0829163190360886,0.215401179865387,0.384939019776523,0.700282595665221,0.809920443754046
"CBG13279",2345.4759407565,-0.0471724821986069,0.514545015424439,-0.0916780471766794,0.926953839739778,0.956730018859739
"CBG13281",1723.20650807662,-0.107871305681431,0.332112189938285,-0.324803813137592,0.745329558425241,0.841064793739161
"CBG13282",352.741461737528,-0.545509260028252,0.30263737999611,-1.80251778559299,0.0714639790146269,0.172355470365924
"CBG13284",1396.03234843477,0.447825941146774,0.278586481113779,1.60749344101832,0.107946167066723,0.229557756881665
"CBG13285",348.480846448738,-3.74352259486603,0.723730567958421,-5.17253624567243,2.30937683521477e-07,9.86820252810175e-06
"CBG13286",482.325512357478,-0.76254913009428,0.29394235167258,-2.59421320457991,0.00948076745943317,0.0414261573359577
"CBG13287",210.042461108602,0.237353641164047,0.384198635688683,0.617788870433092,0.536714520818914,0.683921350719588
"CBG13288",57.8107954953999,-1.36277162394167,0.600192561320202,-2.27055733737199,0.0231737885854297,0.0785582835077249
"CBG13289",542.664033585097,0.588088199669928,0.395664528261607,1.48633035732001,0.137191760777617,0.271042331523778
"CBG13291",67.7446972142798,1.69057654951681,0.470392179764784,3.59397248134985,0.000325674249122788,0.00359193453924498
"CBG13292",748.754418996959,0.719241233379465,0.258165638539589,2.78596809958182,0.0053368123451685,0.0274998700837415
"CBG13293",437.424312022479,0.29835159531065,0.439832481418185,0.678330064093158,0.497562440728627,0.65244232729428
"CBG13294",157.776850175583,-0.377392810727676,0.33139607186808,-1.13879687408578,0.254787885904375,0.417354000688805
"CBG13295",42.282098356503,0.944644117925109,0.39452265966211,2.39439762150582,0.0166476903132549,0.0624738227060324
"CBG13296",2073.89392287136,0.249139956162962,0.329569914521607,0.755954791943328,0.449676301107134,0.60971269091274
"CBG13297",1536.37324327541,0.81519986192092,0.409520566875508,1.9906200759112,0.0465226714295706,0.127668918118455
"CBG13298",4756.04956771364,-0.50899877295577,0.314832070479482,-1.61673101530151,0.105936355957967,0.226652100003734
"CBG13299",4240.55800043464,-0.601518729492808,0.297338557034599,-2.02300951310131,0.0430721667265993,0.120796900545034
"CBG13301",5875.50543477895,-0.738887454022186,0.392427434509747,-1.88286391073872,0.0597188131445478,0.152010814848178
"CBG13302",3183.82627758653,-0.0420654929888347,0.532900720142455,-0.0789368289417769,0.937082869364062,0.962390530869983
"CBG13303",3253.52576505407,-0.406463183835685,0.299418083912454,-1.35751047005741,0.174619068960607,0.320510365527188
"CBG13304",3632.99299336286,-0.898569692339402,0.304071444349467,-2.95512685928733,0.00312540508711291,0.0189909108548408
"CBG13305",1602.57250230818,-0.864161268013969,0.405076849543628,-2.13332672303431,0.0328979335253489,0.0998964712261775
"CBG13306",2.53762255746999,1.28484809712904,0.879127893629221,1.46150304914672,0.14387743938191,NA
"CBG13307",967.811707126391,0.598934370222788,0.571611460426488,1.04779979354493,0.294730857654548,0.461738804158737
"CBG13308",2599.66755726326,-0.240275903973287,0.478589380715429,-0.502050220199424,0.615632195257081,0.747421142014331
"CBG13309",6927.41608093417,-2.35294024002713,0.444990850487966,-5.28761487443382,1.23921539007056e-07,5.91010416802882e-06
"CBG13310",3219.93612062961,0.0793923033781172,0.264979504897947,0.299616770016586,0.764469490911751,0.854204584767454
"CBG13311",3589.21298183622,-0.365965672302297,0.362523450557715,-1.00949516986911,0.312737216927685,0.480632403849564
"CBG13312",6131.6712475892,0.37726335152002,0.232889538658488,1.61992399355148,0.10524860502235,0.225653425118933
"CBG13313",2147.6075397139,-0.145566440561212,0.368260338025361,-0.395281341840259,0.692635267655494,0.804613774524851
"CBG13314",0,NA,NA,NA,NA,NA
"CBG13315",0.0577557779709437,-0.157122995301871,0.722459626444734,-0.217483426824945,0.827831621394321,NA
"CBG13316",0.38990339882085,-0.302797224075788,1.08910729668625,-0.278023317809998,0.780994459108398,NA
"CBG13317",0,NA,NA,NA,NA,NA
"CBG13318",0,NA,NA,NA,NA,NA
"CBG13319",0,NA,NA,NA,NA,NA
"CBG13320",0,NA,NA,NA,NA,NA
"CBG13321",0.355100684288705,0.881185355163501,1.05586068715824,0.834565928896492,0.403962152249293,NA
"CBG13322",0.368716329111019,-0.0322051483970179,1.03179609794083,-0.031212706135728,0.975099906821238,NA
"CBG13323",1043.83624020834,0.453193610481501,0.359979726841191,1.25894203670373,0.208051268802794,0.362263794023722
"CBG13324",1230.2104756002,0.295354591969257,0.432416144553,0.683033220867766,0.494585850755584,0.650159803810157
"CBG13325",2383.67629878999,0.361471179787819,0.286935628238547,1.25976401747958,0.207754503782509,0.362066588553164
"CBG13326",1367.81008767207,0.0223956195235053,0.259660195307454,0.0862497214753592,0.93126790591303,0.959056228667628
"CBG13327",3337.20213171548,-0.560812603408723,0.431412594351299,-1.29994490367626,0.193619853406351,0.34513201100054
"CBG13328",2561.69228328391,-0.682674755177187,0.331264117721139,-2.06081709022246,0.0393204934002573,0.113012727366363
"CBG13329",2141.08804540996,-0.142529055989751,0.330775090765901,-0.430894163341407,0.666545327568761,0.785654844950987
"CBG13330",5803.4746962522,-0.13487931507334,0.24462140695758,-0.551379851628152,0.581373309641609,0.720645530551827
"CBG13331",1859.27016267514,0.908792401470474,0.406505762918574,2.23561996992528,0.0253766753446903,0.0838164162830714
"CBG13332",138.164947473962,1.20187194853159,0.545050757170455,2.20506426735543,0.0274495850740836,0.0880985019201501
"CBG13333",2136.96732715666,-1.18622490892502,0.376288164190144,-3.15243747163305,0.00161913494877128,0.0119711169977298
"CBG13334",94.4308311931367,0.771671758404667,0.432998916192012,1.78215632775966,0.0747237423463031,0.178040648796572
"CBG13335",7.11162636140256,-0.0304618491403535,1.07728793279585,-0.0282764228698793,0.977441684903811,0.987567666740203
"CBG13336",23.1925261814228,0.531811543536017,0.533741642213586,0.99638383344128,0.319063684909439,0.486854669071623
"CBG13337",83.4094403554657,1.96153388265846,0.429129620604112,4.57095895617061,4.85497374541924e-06,0.000127314719366281
"CBG13338",6063.35238356643,-0.78841043391942,0.323157231894752,-2.43971155866378,0.0146989931144265,0.0569840376209119
"CBG13339",8697.92869108076,-0.376496669121696,0.196422262075256,-1.91677188290117,0.0552669184877936,0.144102388847717
"CBG13340",6017.27661754942,-0.638469143197006,0.330338940170459,-1.93276984804621,0.0532645562881479,0.140186885561287
"CBG13341",14.9704404877415,-1.44356315498449,0.644666074203449,-2.23924169853075,0.0251401940354692,0.0832216017351311
"CBG13342",106.432987581565,0.526769510245723,0.320069852758999,1.645795459038,0.0998058775217281,0.217689237631571
"CBG13343",2.54814598659398,-1.67439166305284,0.871813450297649,-1.92058480226611,0.0547840726662291,NA
"CBG13344",5124.95540088686,-0.698629977319339,0.33681306885697,-2.07423654815489,0.0380573474661173,0.110665921610016
"CBG13345",986.839094463978,-0.869325242604766,0.339744181639843,-2.55876418076917,0.0105044971861421,0.0446737067984878
"CBG13346",5729.68105428448,0.331885165643133,0.182070195836652,1.82284181174216,0.0683273530099996,0.166666130146634
"CBG13347",2016.37092711252,-0.120729345969457,0.408123603817307,-0.295815642222694,0.767370876580153,0.855811282116886
"CBG13348",4171.37928336605,-0.204343222820722,0.317173406072016,-0.644263418397457,0.519404632939885,0.669403446758456
"CBG13349",1394.39536032426,-1.00121393169897,0.377961484380603,-2.64898401841062,0.00807341493549792,0.0369898345949443
"CBG13350",4754.33591870078,0.205112401333865,0.248593686183717,0.825090952560563,0.40931995585203,0.572955526011228
"CBG13351",4396.46192270959,-1.54377749391207,0.52244598886814,-2.95490352458558,0.0031276683846161,0.0189980137008172
"CBG13352",1577.97127176276,-0.622840221625076,0.303521684207684,-2.05204522125312,0.0401652678111049,0.114847355945312
"CBG13353",6511.20483277092,-0.8462575566806,0.348630938596878,-2.42737365790455,0.0152085829811775,0.0584634633643138
"CBG13354",3890.63436515779,0.254695999784478,0.293264622160522,0.868485253721015,0.385128741544279,0.55095467269952
